permno,ticker,weight,sector,g_value,g_profitability,g_investment_issuance_accruals,g_quality,g_surprise,g_volatility_beta,g_liquidity,factors_score,dtc_raw,si_ratio,novelty,novel_x_neg,neg_share,n_filings,flag_novel_distress,flag_hard_abrupt,flag_litigation,text_score,reason,Date
15579,TXN,0.01,45,-0.20589872008903728,0.8536449638286032,-0.18030050083472451,0.8898163606010017,0.3697829716193656,0.4067890929326656,-0.07762938230383976,0.2450264329437952,3.7,0.015850512059216525,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.25 (for: quality +0.89, profitability +0.85; against: value -0.21); short interest 1.6% of shares, days-to-cover 3.7",2021-12-01
15623,HLI,0.01,40,0.41680578742348356,0.4652198107957708,0.17529215358931552,0.9131886477462438,0.7587646076794657,0.542014468558709,0.21619365609348923,0.47328881469115197,2.74,0.02052945213537786,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.47 (for: quality +0.91, surprise +0.76; against: investment_issuance_accruals +0.18); short interest 2.1% of shares, days-to-cover 2.7",2021-12-01
16119,ATKR,0.01,20,0.3900946021146356,0.7790762381747357,-0.26488592097941016,0.4403171953255426,0.8238731218697829,-0.773511407902059,0.09181969949916524,0.2061943516972733,3.05,0.021851859095551644,0.008849557489156723,0.0,0.0,1.0,False,False,False,0.34842604570935753,"LONG 1.00% NAV; factors +0.21 (for: surprise +0.82, profitability +0.78; against: volatility_beta -0.77); short interest 2.2% of shares, days-to-cover 3.0; 8-K month: novelty 0.01",2021-12-01
17126,NMRK,0.01,60,0.5731775180856984,-0.2782415136338342,-0.7117417918753478,-0.2750417362270451,0.37061769616026713,-0.585420144685587,0.7086811352253757,0.07521215915414582,1.69,0.01148719208989328,0.045016851276159286,0.00038484163815155625,0.008548835292458534,1.0,False,False,False,0.09314359637774905,"LONG 1.00% NAV; factors +0.08 (for: liquidity +0.71, value +0.57; against: investment_issuance_accruals -0.71); short interest 1.1% of shares, days-to-cover 1.7; 8-K month: novelty 0.05",2021-12-01
17672,EAF,0.01,20,0.6558152476349471,0.37200890372843626,0.669449081803005,0.3843906510851419,0.8196994991652754,-0.9015025041736227,0.19782971619365608,0.31968210907067335,2.63,0.022959460075525604,0.6688963174819946,0.0022751574870198965,0.001700680237263441,2.0,False,False,False,-0.2664941785252264,"LONG 1.00% NAV; factors +0.32 (for: surprise +0.82, investment_issuance_accruals +0.67; against: volatility_beta -0.90); short interest 2.3% of shares, days-to-cover 2.6; 8-K month: novelty 0.67",2021-12-01
18163,PG,0.01,30,-0.06900389538119082,0.5208681135225376,0.4190317195325542,0.5329716193656093,-0.5484140233722872,0.9426822481914302,-0.005008347245408995,0.2818412632164719,2.41,0.006206437906930232,0.040697675198316574,0.0,0.0,2.0,False,False,False,0.2871927554980595,"LONG 1.00% NAV; factors +0.28 (for: volatility_beta +0.94, quality +0.53; against: surprise -0.55); short interest 0.6% of shares, days-to-cover 2.4; 8-K month: novelty 0.04",2021-12-01
20204,CR,0.01,20,0.36227045075125214,0.2721202003338898,-0.041179744017807406,0.45409015025041743,0.5383973288814691,0.2426265998887033,0.5584307178631052,0.3893294379521425,1.84,0.007865496279394486,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.39 (for: liquidity +0.56, surprise +0.54; against: investment_issuance_accruals -0.04); short interest 0.8% of shares, days-to-cover 1.8",2021-12-01
20482,ABT,0.01,35,-0.14079020589872007,0.4557595993322204,0.2359488035614914,0.8948247078464107,0.17779632721202004,0.6360601001669449,0.014190317195325541,0.37625208681135225,1.83,0.005732471029872413,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.38 (for: quality +0.89, volatility_beta +0.64; against: value -0.14); short interest 0.6% of shares, days-to-cover 1.8",2021-12-01
21936,PFE,0.01,35,0.3383416805787423,0.4540901502504174,0.26989426822481916,0.5095993322203672,0.9065108514190318,-0.2938230383973289,-0.35392320534223703,0.34559335002782415,1.19,0.011320123744246924,0.7989949584007263,0.0,0.0,2.0,False,False,False,-0.06554549374730485,"LONG 1.00% NAV; factors +0.35 (for: surprise +0.91, quality +0.51; against: liquidity -0.35); short interest 1.1% of shares, days-to-cover 1.2; 8-K month: novelty 0.80",2021-12-01
25487,CAR,0.01,20,-0.4179187534780189,0.3394546466332777,0.5052865887590429,0.13105175292153592,0.7353923205342238,-1.0,-0.5250417362270451,0.0630564830272677,1.83,0.1533705534297052,0.12941177189350128,0.0015878744889050722,0.007512379437685013,2.0,False,False,False,-0.04915912031047864,"LONG 1.00% NAV; factors +0.06 (for: surprise +0.74, investment_issuance_accruals +0.51; against: volatility_beta -1.00); short interest 15.3% of shares, days-to-cover 1.8; 8-K month: novelty 0.13",2021-12-01
37568,FELE,0.01,20,-0.09738452977184198,0.1630495269894268,-0.35336672231496946,0.6444073455759599,0.38146911519198656,0.45854201446855863,0.9248747913188647,0.23410545353366718,4.28,0.011248605457560682,0.0,0.0,0.0,1.0,False,False,False,0.4286330314790858,"LONG 1.00% NAV; factors +0.23 (for: liquidity +0.92, quality +0.64; against: investment_issuance_accruals -0.35); short interest 1.1% of shares, days-to-cover 4.3; 8-K month: novelty 0.00",2021-12-01
44943,DIOD,0.01,45,0.028937117417918823,0.22704507512520866,0.6655537006121314,0.5296327212020033,0.7729549248747913,-0.4404563160823595,0.6143572621035058,0.3997113244296049,1.69,0.010852814429783642,0.029411764815449715,0.00018155410361941904,0.004000496584922075,2.0,False,False,False,0.13109098749460976,"LONG 1.00% NAV; factors +0.40 (for: surprise +0.77, investment_issuance_accruals +0.67; against: volatility_beta -0.44); short interest 1.1% of shares, days-to-cover 1.7; 8-K month: novelty 0.03",2021-12-01
46886,KLAC,0.01,45,-0.2036727879799666,0.7723984418475237,-0.24207011686143567,0.2775459098497496,0.8580968280467446,-0.27490261547022815,-0.3731218697829717,0.15176335559265444,2.53,0.019598389415783988,0.02150537632405758,0.0002696598821785301,0.012539184652268887,1.0,False,False,False,0.1388529538594222,"LONG 1.00% NAV; factors +0.15 (for: surprise +0.86, profitability +0.77; against: liquidity -0.37); short interest 2.0% of shares, days-to-cover 2.5; 8-K month: novelty 0.02",2021-12-01
49429,DDS,0.01,25,0.6416249304396217,0.5614913745130773,0.5030606566499721,0.9298831385642738,0.3647746243739566,-0.9371174179187535,-0.24624373956594325,0.23459237618252637,3.34,0.07548433271185422,0.025316456332802773,0.0,0.0,1.0,False,False,False,0.3130659767141009,"LONG 1.00% NAV; factors +0.23 (for: quality +0.93, value +0.64; against: volatility_beta -0.94); short interest 7.5% of shares, days-to-cover 3.3; 8-K month: novelty 0.03",2021-12-01
50948,SMTC,0.01,45,-0.439621591541458,0.23650528658875905,0.3121869782971619,0.7262103505843072,0.6035058430717863,-0.051752921535893136,0.3539232053422371,0.27605036171396774,2.4,0.011293495972810652,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.28 (for: quality +0.73, surprise +0.60; against: value -0.44); short interest 1.1% of shares, days-to-cover 2.4",2021-12-01
53613,MU,0.01,45,0.19643850862548692,0.29104062326099056,0.23594880356149142,0.9524207011686144,0.5091819699499165,-0.5114079020589872,-0.8964941569282137,0.20711602671118529,1.44,0.01943081496558558,0.41912513971328735,0.005423060618340969,0.012939001433551311,1.0,False,False,False,-0.2690815006468305,"LONG 1.00% NAV; factors +0.21 (for: quality +0.95, surprise +0.51; against: liquidity -0.90); short interest 1.9% of shares, days-to-cover 1.4; 8-K month: novelty 0.42",2021-12-01
56223,LPX,0.01,15,0.6054535336672232,0.9137451307735115,0.3739565943238731,0.8856427378964942,-0.20534223706176963,-0.6655537006121314,-0.4707846410684475,0.19205620478575403,3.22,0.05066279875893578,0.8620689511299133,0.0,0.0,2.0,False,False,False,-0.11039241052177662,"LONG 1.00% NAV; factors +0.19 (for: profitability +0.91, quality +0.89; against: volatility_beta -0.67); short interest 5.1% of shares, days-to-cover 3.2; 8-K month: novelty 0.86",2021-12-01
57809,NDSN,0.01,20,-0.2626599888703394,0.45631608235948806,0.4090150250417362,0.12395659432387307,0.8631051752921536,0.7306622148024484,0.46577629382303837,0.42005773511407896,2.19,0.004547157811506265,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.42 (for: surprise +0.86, volatility_beta +0.73; against: value -0.26); short interest 0.5% of shares, days-to-cover 2.2",2021-12-01
61313,DCI,0.01,20,-0.016694490818030056,0.4184752365052866,0.3099610461880912,0.5550918196994992,0.7829716193656094,0.6722314969393434,0.5868113522537562,0.5142946577629383,1.67,0.004612419596261985,0.125,0.0017605633474886417,0.014084506779909134,1.0,False,False,False,-0.05174644243208278,"LONG 1.00% NAV; factors +0.51 (for: surprise +0.78, volatility_beta +0.67; against: value -0.02); short interest 0.5% of shares, days-to-cover 1.7; 8-K month: novelty 0.12",2021-12-01
68196,SEIC,0.01,40,0.23316638842515303,0.5052865887590429,0.2576516416249304,0.8814691151919867,0.5818030050083473,0.45687256538675564,0.5951585976627713,0.3766346688925988,5.56,0.01352473593253641,0.7446042895317078,0.010791366919875145,0.00919871125370264,3.0,False,False,False,-0.47606727037516167,"LONG 1.00% NAV; factors +0.38 (for: quality +0.88, liquidity +0.60; against: value +0.23); short interest 1.4% of shares, days-to-cover 5.6; 8-K month: novelty 0.74",2021-12-01
75510,ADBE,0.01,45,-0.5442404006677797,0.791875347801892,0.03005008347245412,0.7679465776293823,-0.05676126878130211,0.0612131329994435,-0.12437395659432388,0.17477045075125208,2.39,0.008708158890290038,0.6764705777168274,0.0,0.0,1.0,False,False,False,0.01034928848641655,"LONG 1.00% NAV; factors +0.17 (for: profitability +0.79, quality +0.77; against: value -0.54); short interest 0.9% of shares, days-to-cover 2.4; 8-K month: novelty 0.68",2021-12-01
76795,ZBRA,0.01,45,-0.2938230383973289,0.5464663327768503,0.12020033388981637,0.9682804674457429,0.3464106844741236,-0.28158041179744026,0.14106844741235391,0.2879104062326099,1.78,0.008966935498961472,0.7673611044883728,0.0027904040180146694,0.001818181830458343,2.0,False,False,False,-0.3458387235877533,"LONG 1.00% NAV; factors +0.29 (for: quality +0.97, profitability +0.55; against: value -0.29); short interest 0.9% of shares, days-to-cover 1.8; 8-K month: novelty 0.77",2021-12-01
80864,RS,0.01,15,0.55370061213133,0.28324986087924314,-0.23706176961602674,0.6360601001669449,0.8806343906510852,-0.05509181969949917,0.20951585976627718,0.34752365052865897,2.34,0.014810454073896737,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.35 (for: surprise +0.88, quality +0.64; against: investment_issuance_accruals -0.24); short interest 1.5% of shares, days-to-cover 2.3",2021-12-01
84373,DGX,0.01,35,0.5470228158041179,0.5809682804674458,0.4245965498052309,0.7295492487479132,-0.8096828046744574,0.20645520311630494,-0.5609348914858097,0.12931274346132446,3.67,0.03759285102914204,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.13 (for: quality +0.73, profitability +0.58; against: surprise -0.81); short interest 3.8% of shares, days-to-cover 3.7",2021-12-01
85427,GPI,0.01,25,0.8224819143016138,0.2749026154702281,0.7156371730662214,0.6460767946577629,-0.23205342237061766,-0.7796327212020033,0.04090150250417357,0.0709515859766277,11.55,0.10406795204684824,0.8904991745948792,0.026277024298906326,0.016213951632380486,2.0,False,False,False,-0.6235446313065977,"LONG 1.00% NAV; factors +0.07 (for: value +0.82, investment_issuance_accruals +0.72; against: volatility_beta -0.78); short interest 10.4% of shares, days-to-cover 11.6; 8-K month: novelty 0.89",2021-12-01
85621,MTD,0.01,35,-0.5442404006677797,0.8391764051196439,0.21035058430717865,0.4553422370617696,0.27045075125208684,0.4223706176961603,0.12437395659432388,0.2002121591541458,4.01,0.017119115983642217,0.0,0.0,0.019619500264525414,1.0,False,False,False,0.4286330314790858,"LONG 1.00% NAV; factors +0.20 (for: profitability +0.84, quality +0.46; against: value -0.54); short interest 1.7% of shares, days-to-cover 4.0; 8-K month: novelty 0.00",2021-12-01
86158,CTSH,0.01,45,0.17028380634390652,0.2648859209794101,0.5186421814134669,0.4236227045075125,0.7061769616026711,0.7334446299387869,-0.22537562604340566,0.33199429604897046,3.32,0.012659571024955641,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.33 (for: volatility_beta +0.73, surprise +0.71; against: liquidity -0.23); short interest 1.3% of shares, days-to-cover 3.3",2021-12-01
88417,ACLS,0.01,45,0.03171953255425708,0.2682248191430161,-0.03338898163606011,0.6878130217028381,0.8113522537562604,-0.5659432387312187,0.3639398998330551,0.29938786867000555,1.59,0.02155793707973103,0.0,0.0,0.0,1.0,False,False,False,0.4286330314790858,"LONG 1.00% NAV; factors +0.30 (for: surprise +0.81, quality +0.69; against: volatility_beta -0.57); short interest 2.2% of shares, days-to-cover 1.6; 8-K month: novelty 0.00",2021-12-01
88504,BRKR,0.01,35,-0.4652198107957708,0.47301057317751805,0.07790762381747356,0.3710350584307178,0.3247078464106844,-0.27378964941569284,0.2412353923205342,0.10028867557039506,3.35,0.01117280010550262,0.0,0.0,0.009852216579020023,1.0,False,False,False,0.4286330314790858,"LONG 1.00% NAV; factors +0.10 (for: profitability +0.47, quality +0.37; against: value -0.47); short interest 1.1% of shares, days-to-cover 3.4; 8-K month: novelty 0.00",2021-12-01
88661,TPR,0.01,25,0.4084585420144686,0.580411797440178,0.24596549805230938,0.3631051752921536,-0.14941569282136896,-0.6227045075125209,-0.4582637729549248,0.1642668336115748,1.11,0.01831854382826476,0.8292682766914368,0.008593453094363213,0.005326237063854933,5.0,False,False,False,-0.5002156101768004,"LONG 1.00% NAV; factors +0.16 (for: profitability +0.58, value +0.41; against: volatility_beta -0.62); short interest 1.8% of shares, days-to-cover 1.1; 8-K month: novelty 0.83",2021-12-01
89866,LKQ,0.01,25,0.4318308291597106,0.23706176961602676,0.5086254869226489,0.823873121869783,0.005843071786310494,0.550361713967724,0.07929883138564275,0.2886060100166945,4.63,0.019844945470014513,0.5711610317230225,0.0050905616953969,0.008912655524909496,1.0,False,False,False,-0.31479085812850366,"LONG 1.00% NAV; factors +0.29 (for: quality +0.82, volatility_beta +0.55; against: surprise +0.01); short interest 2.0% of shares, days-to-cover 4.6; 8-K month: novelty 0.57",2021-12-01
90312,WLK,0.01,15,0.7824151363383417,0.17584863661658323,-0.16026711185308848,0.6978297161936561,0.8639398998330551,-0.2504173622704507,0.3647746243739566,0.4269616026711186,1.13,0.0058367964826086275,0.4698205590248108,0.0015765790594741702,0.0016778523568063974,2.0,False,False,False,-0.1716257007330746,"LONG 1.00% NAV; factors +0.43 (for: surprise +0.86, value +0.78; against: volatility_beta -0.25); short interest 0.6% of shares, days-to-cover 1.1; 8-K month: novelty 0.47",2021-12-01
90319,GOOGL,0.01,50,-0.13021702838063434,0.654424040066778,0.026154702281580417,0.8923205342237062,0.42153589315525875,0.45687256538675564,-0.20784641068447418,0.35952281580411805,1.77,0.00849515641102357,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.36 (for: quality +0.89, profitability +0.65; against: liquidity -0.21); short interest 0.8% of shares, days-to-cover 1.8",2021-12-01
90520,CE,0.01,15,0.43739565943238734,0.45353366722314964,-0.17529215358931552,0.7320534223706177,0.37646076794657757,0.330550918196995,-0.10851419031719534,0.365435447968837,1.45,0.010494025038807395,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.37 (for: quality +0.73, profitability +0.45; against: investment_issuance_accruals -0.18); short interest 1.0% of shares, days-to-cover 1.4",2021-12-01
91413,EVR,0.01,40,0.5264329437952142,0.6505286588759044,0.36894824707846413,0.8606010016694491,0.7979966611018364,0.2609905397885364,-0.164440734557596,0.49036588759042854,2.07,0.021133524693098236,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.49 (for: quality +0.86, surprise +0.80; against: liquidity -0.16); short interest 2.1% of shares, days-to-cover 2.1",2021-12-01
93002,AVGO,0.01,45,-0.16138007790762385,0.46299387868670006,0.36950473010573176,0.7988313856427379,0.7161936560934892,0.362270450751252,-0.06343906510851421,0.32230801335559267,3.23,0.012381603104094712,,,,0.0,False,False,False,0.0,"LONG 1.00% NAV; factors +0.32 (for: quality +0.80, surprise +0.72; against: value -0.16); short interest 1.2% of shares, days-to-cover 3.2",2021-12-01
93374,FAF,0.01,40,0.8146911519198664,0.09905397885364498,-0.24318308291597113,0.5884808013355592,0.6911519198664441,0.7095158597662771,0.22287145242070117,0.3830690038953812,3.02,0.01365484161906584,0.4367816150188446,0.016177097335457802,0.03703703731298447,1.0,False,False,False,-0.3803363518758085,"LONG 1.00% NAV; factors +0.38 (for: value +0.81, volatility_beta +0.71; against: investment_issuance_accruals -0.24); short interest 1.4% of shares, days-to-cover 3.0; 8-K month: novelty 0.44",2021-12-01
62092,TMO,0.009995770000000001,35,-0.19254312743461324,0.44184752365052865,-0.07735114079020589,0.8956594323873122,-0.7278797996661102,0.6071229827490261,-0.02170283806343909,0.1919170840289371,2.09,0.006685342902387526,0.2049756646156311,0.0023691130336374044,0.011558021418750286,1.0,False,False,False,-0.10866752910737391,"LONG 1.00% NAV; factors +0.19 (for: quality +0.90, volatility_beta +0.61; against: surprise -0.73); short interest 0.7% of shares, days-to-cover 2.1; 8-K month: novelty 0.20",2021-12-01
49680,DHR,0.009927925237902747,35,-0.25987757373400105,0.24874791318864778,-0.17918753478018914,0.8105175292153589,-0.37061769616026713,0.21535893155258765,0.0008347245409014992,0.1543196994991653,1.75,0.00728848675510127,,,,0.0,False,False,False,0.0,"LONG 0.99% NAV; factors +0.15 (for: quality +0.81, profitability +0.25; against: surprise -0.37); short interest 0.7% of shares, days-to-cover 1.8",2021-12-01
39490,APA,0.00983168,10,0.5667779632721202,0.15219810795770736,0.6889259877573733,0.488313856427379,0.09682804674457424,-0.8063439065108514,-0.5709515859766278,0.18934335002782415,1.35,0.034838950764436764,0.19230769574642181,0.0,0.0,1.0,False,False,False,0.17938766709788703,"LONG 0.98% NAV; factors +0.19 (for: investment_issuance_accruals +0.69, value +0.57; against: volatility_beta -0.81); short interest 3.5% of shares, days-to-cover 1.4; 8-K month: novelty 0.19",2021-12-01
62498,WST,0.009804739993353096,35,-0.5742904841402336,0.5831942125765164,-0.4245965498052309,0.7621035058430718,0.4766277128547579,0.0005564830272676661,0.01502504173622704,0.13717306622148023,2.8,0.016747030237580993,,,,0.0,False,False,False,0.0,"LONG 0.98% NAV; factors +0.14 (for: quality +0.76, profitability +0.58; against: value -0.57); short interest 1.7% of shares, days-to-cover 2.8",2021-12-01
48725,UNP,0.009760950000000001,20,-0.05175292153589317,0.3789649415692821,0.5731775180856985,0.5943238731218699,0.4632721202003339,0.760155815247635,-0.14273789649415697,0.30648302726766835,3.79,0.011925319968392039,0.15860214829444885,0.0004286544572096318,0.0027027027681469917,1.0,False,False,False,0.0017248814144027458,"LONG 0.98% NAV; factors +0.31 (for: volatility_beta +0.76, quality +0.59; against: liquidity -0.14); short interest 1.2% of shares, days-to-cover 3.8; 8-K month: novelty 0.16",2021-12-01
86778,MKSI,0.009752861227312153,45,0.3032832498608793,0.4062326099053979,-0.30161380077907624,0.8213689482470784,-0.04006677796327213,-0.09404563160823594,-0.13272120200333887,0.13428631051752923,3.18,0.02755004597991309,,,,0.0,False,False,False,0.0,"LONG 0.98% NAV; factors +0.13 (for: quality +0.82, profitability +0.41; against: investment_issuance_accruals -0.30); short interest 2.8% of shares, days-to-cover 3.2",2021-12-01
46674,GPC,0.009742520000000001,25,0.1363383416805787,0.24707846410684475,0.3995548135781859,0.43322203672787984,-0.046744574290484175,0.6633277685030606,0.25208681135225375,0.28804952698942676,2.91,0.009292777801182402,0.0,0.0,0.0,1.0,False,False,False,0.4286330314790858,"LONG 0.97% NAV; factors +0.29 (for: volatility_beta +0.66, quality +0.43; against: surprise -0.05); short interest 0.9% of shares, days-to-cover 2.9; 8-K month: novelty 0.00",2021-12-01
38659,GNTX,0.0097283,25,0.1101836393989984,0.5308848080133556,0.343906510851419,0.8848080133555927,-0.7070116861435726,0.7117417918753478,0.06010016694490816,0.20968976071229828,4.31,0.02165328513444952,,,,0.0,False,False,False,0.0,"LONG 0.97% NAV; factors +0.21 (for: quality +0.88, volatility_beta +0.71; against: surprise -0.71); short interest 2.2% of shares, days-to-cover 4.3",2021-12-01
25953,DOV,0.00971844,20,-0.041179744017807475,0.33945464663327773,-0.012242626599888728,0.8873121869782972,0.1836393989983306,0.6332776850306066,-0.004173622704507496,0.27100723427935447,3.02,0.010194770288571726,0.8571428656578064,0.0,0.0,1.0,False,False,False,-0.10608020698576974,"LONG 0.97% NAV; factors +0.27 (for: quality +0.89, volatility_beta +0.63; against: value -0.04); short interest 1.0% of shares, days-to-cover 3.0; 8-K month: novelty 0.86",2021-12-01
64194,CHE,0.00965895,35,-0.14245965498052313,0.5859766277128547,0.4051196438508626,0.32429048414023376,-0.679465776293823,0.669449081803005,0.12520868113522537,0.20598567056204786,2.63,0.017329587528418317,,,,0.0,False,False,False,0.0,"LONG 0.97% NAV; factors +0.21 (for: volatility_beta +0.67, profitability +0.59; against: surprise -0.68); short interest 1.7% of shares, days-to-cover 2.6",2021-12-01
92655,UNH,0.00964666,35,-0.015025041736227021,0.11296605453533674,0.12743461324429603,0.16652754590984975,0.23873121869782976,0.6316082359488036,-0.004173622704507496,0.2220541179744018,2.32,0.0062849314806694475,0.8354114890098572,0.004219249822199345,0.005450461059808731,3.0,True,True,False,-0.7559292798620095,"LONG 0.96% NAV; factors +0.22 (for: volatility_beta +0.63, surprise +0.24; against: value -0.02); short interest 0.6% of shares, days-to-cover 2.3; text flags (advisory, not traded): novel_distress, hard_abrupt",2021-12-01
22111,JNJ,0.00963641,35,0.05453533667223154,0.5486922648859209,0.21202003338898165,0.4478297161936561,-0.18280467445742904,0.9232053422370617,0.0008347245409014992,0.33422022815804114,1.97,0.005713798200028337,0.44155845046043396,0.0,0.0,1.0,False,False,False,0.09659335920655458,"LONG 0.96% NAV; factors +0.33 (for: volatility_beta +0.92, profitability +0.55; against: surprise -0.18); short interest 0.6% of shares, days-to-cover 2.0; 8-K month: novelty 0.44",2021-12-01
62148,CSX,0.00960719,20,0.09460211463550357,0.2632164718976071,0.4040066777963272,0.7462437395659433,0.5901502504173622,0.7573734001112965,-0.1878130217028381,0.39712020033388984,2.34,0.010464357481549677,,,,0.0,False,False,False,0.0,"LONG 0.96% NAV; factors +0.40 (for: volatility_beta +0.76, quality +0.75; against: liquidity -0.19); short interest 1.0% of shares, days-to-cover 2.3",2021-12-01
92402,MSCI,0.00948202,40,-0.2117417918753478,0.2417918753478019,-0.0651085141903172,0.4294657762938231,0.07429048414023376,0.17863105175292157,0.1435726210350584,0.12160893155258766,3.02,0.009190000849030286,,,,0.0,False,False,False,0.0,"LONG 0.95% NAV; factors +0.12 (for: quality +0.43, profitability +0.24; against: value -0.21); short interest 0.9% of shares, days-to-cover 3.0",2021-12-01
76095,HOLX,0.00944047493097555,35,0.437952142459655,0.7879799666110184,0.1001669449081803,0.8664440734557596,-0.832220367278798,0.021146355036171422,-0.25125208681135225,0.2037771285475793,2.35,0.016458044475202948,0.0,0.0,0.0035335689317435026,1.0,False,False,False,0.4286330314790858,"LONG 0.94% NAV; factors +0.20 (for: quality +0.87, profitability +0.79; against: surprise -0.83); short interest 1.6% of shares, days-to-cover 2.4; 8-K month: novelty 0.00",2021-12-01
84042,PAG,0.0094322,25,0.8002225932109072,0.09070673344462994,0.5292153589315526,0.5417362270450751,-0.12854757929883137,-0.542014468558709,0.5534223706176962,0.1504590984974958,6.71,0.021372782425442237,,,,0.0,False,False,False,0.0,"LONG 0.94% NAV; factors +0.15 (for: value +0.80, liquidity +0.55; against: volatility_beta -0.54); short interest 2.1% of shares, days-to-cover 6.7",2021-12-01
86594,KFY,0.00942062,20,0.2531997774067891,0.017807456872565425,-0.32721202003338895,0.659432387312187,0.8906510851419032,0.011129660545353396,0.6243739565943238,0.3176126878130217,2.51,0.01137039958903607,,,,0.0,False,False,False,0.0,"LONG 0.94% NAV; factors +0.32 (for: surprise +0.89, quality +0.66; against: investment_issuance_accruals -0.33); short interest 1.1% of shares, days-to-cover 2.5",2021-12-01
85863,COLM,0.00941507,25,0.22648859209794103,0.3177518085698386,0.2871452420701169,0.6736227045075125,0.1853088480801336,0.5425709515859767,0.39482470784641066,0.3219949916527546,3.6,0.011567689406136436,,,,0.0,False,False,False,0.0,"LONG 0.94% NAV; factors +0.32 (for: quality +0.67, volatility_beta +0.54; against: surprise +0.19); short interest 1.2% of shares, days-to-cover 3.6",2021-12-01
75825,EOG,0.00940903,10,0.4307178631051753,0.2910406232609905,0.3043962159154146,0.8756260434056761,0.6143572621035058,-0.5331107401224263,-0.4332220367278798,0.2807456872565387,1.9,0.01348556119571348,0.0,0.0,0.0,1.0,False,False,False,0.4286330314790858,"LONG 0.94% NAV; factors +0.28 (for: quality +0.88, surprise +0.61; against: volatility_beta -0.53); short interest 1.3% of shares, days-to-cover 1.9; 8-K month: novelty 0.00",2021-12-01
12062,LH,0.009403944454149464,35,0.5464663327768503,0.4852531997774068,0.0450751252086811,0.8689482470784641,-0.7053422370617697,0.11240957150806896,-0.28046744574290483,0.23692264885920977,1.61,0.011945109717868338,0.2150537669658661,0.0,0.0,1.0,False,False,False,0.1690383786114705,"LONG 0.94% NAV; factors +0.24 (for: quality +0.87, value +0.55; against: surprise -0.71); short interest 1.2% of shares, days-to-cover 1.6; 8-K month: novelty 0.22",2021-12-01
91575,HRI,0.00936289,20,-0.10127991096271564,0.1185308848080134,0.047857540345019434,0.3681135225375626,0.5233722871452421,-0.24930439621591538,0.18196994991652748,0.09425431274346133,3.84,0.022129948074718457,,,,0.0,False,False,False,0.0,"LONG 0.94% NAV; factors +0.09 (for: surprise +0.52, quality +0.37; against: volatility_beta -0.25); short interest 2.2% of shares, days-to-cover 3.8",2021-12-01
76076,CSCO,0.00935407787069628,45,0.11296605453533666,0.57039510294936,0.2726766833611575,0.7303839732888147,0.6569282136894825,0.300500834724541,-0.10601001669449084,0.37701725097384536,2.38,0.009399619974075346,0.004659832455217838,0.00011559892300283536,0.024807527661323547,1.0,False,False,False,0.18197498921949118,"LONG 0.94% NAV; factors +0.38 (for: quality +0.73, surprise +0.66; against: liquidity -0.11); short interest 0.9% of shares, days-to-cover 2.4; 8-K month: novelty 0.00",2021-12-01
13837,EVTC,0.00919354654166,45,0.12576516416249303,0.5826377295492488,0.2804674457429049,0.7913188647746244,-0.5333889816360601,0.10851419031719534,0.83889816360601,0.19236922648859214,6.83,0.02241932749756843,,,,0.0,False,False,False,0.0,"LONG 0.92% NAV; factors +0.19 (for: liquidity +0.84, quality +0.79; against: surprise -0.53); short interest 2.2% of shares, days-to-cover 6.8",2021-12-01
82800,SCCO,0.009182265407372719,15,0.22537562604340564,0.7256538675570395,0.1185308848080134,0.8555926544240401,0.05676126878130222,-0.46021146355036163,0.5116861435726211,0.251356427378965,3.54,0.004823128494944255,,,,0.0,False,False,False,0.0,"LONG 0.92% NAV; factors +0.25 (for: quality +0.86, profitability +0.73; against: volatility_beta -0.46); short interest 0.5% of shares, days-to-cover 3.5",2021-12-01
76709,IDXX,0.00912782,35,-0.6355036171396772,0.8569838619922093,-0.20756816917084023,0.6185308848080133,-0.4891485809682805,-0.040623260990539777,-0.0033388981636059967,0.10100166944908183,1.87,0.008250678114017501,0.04500000178813934,0.0,0.0,1.0,False,False,False,0.283742992669254,"LONG 0.91% NAV; factors +0.10 (for: profitability +0.86, quality +0.62; against: value -0.64); short interest 0.8% of shares, days-to-cover 1.9; 8-K month: novelty 0.05",2021-12-01
